Date,INFO 1st,INFO 2nd,ICICI 1st,ICICI 2nd,Tata 1st,Tata 2nd
9/11/2009,568.45,569.06,166.89,167.17,107.99,106.73
9/10/2009,560.3,560.79,162.98,163.2,109.48,108.17
9/9/2009,549.5,550.06,158.42,158.74,107.56,106.32
9/8/2009,552.29,552,158.4,158.55,109.33,108.43
9/7/2009,558.51,558.22,157.37,157.81,108.43,107.3
9/4/2009,552.15,552.44,149.44,149.68,100.04,99.21
9/3/2009,545.38,545.92,147.03,147.38,99.24,98.25
9/2/2009,540.75,541.7,147.39,147.68,99.88,98.88
9/1/2009,535.69,535.71,149.1,149.3,99.55,98.66
8/31/2009,535.22,534.8,150.67,150.85,94.52,93.63
8/28/2009,548.44,548.63,153.48,153.66,94.79,94.01
8/27/2009,547.95,549.47,150.11,150.85,96.19,94.75
8/26/2009,543.65,544.92,152.37,152.85,98.16,97.64
8/25/2009,523.92,525.1,152.08,152.34,96.82,96.25
8/24/2009,520.53,521.74,154.02,154.36,90.84,89.84
8/21/2009,508.4,510.09,149.38,149.5,85.74,84.44
8/20/2009,498.14,499.92,143.48,143.72,84.94,83.58
8/19/2009,487.95,489.73,143.09,143.29,84.79,83.54
8/18/2009,494.7,496.1,144.07,144.35,86.87,85.72
8/17/2009,494.98,495.89,140.63,140.8,85.67,84.62
8/14/2009,509.95,511.84,148.99,149.19,91.64,90.9
8/13/2009,518.16,518.97,151.62,151.95,93.23,92.69
8/12/2009,512.41,512.74,142.23,142.38,88.31,87.69
8/11/2009,521.03,522.17,143.61,143.79,84.48,83.84
8/10/2009,520.45,520.54,143.93,144.26,79.11,78.78
8/7/2009,510.69,510.6,148.01,148.25,81.93,81.19
8/6/2009,514.85,515.8,153.37,153.66,82.26,81.81
8/5/2009,525.8,526.53,155.2,155.37,88.84,88.31
8/4/2009,512.08,513.08,152.66,152.85,87.14,86.61
8/3/2009,518.97,519.16,155.35,155.57,85.42,84.99
7/31/2009,516.16,515.31,151.97,152.54,82.55,81.4
7/30/2009,503.49,505.04,151.44,151.15,78.25,77.29
7/29/2009,496.5,498.5,146.47,146.73,77.86,76.44
7/28/2009,499.81,501.26,148.47,148.8,82.01,79.89
7/27/2009,507.85,508.58,151.84,152.12,74.68,72.62
7/24/2009,502.81,503.92,153.76,154.01,74.03,72.09
7/23/2009,491.75,492.52,155.09,155.51,67.47,65.47
7/22/2009,481.15,480.79,152.08,152.13,64.01,62.05
7/21/2009,487.65,488.17,154.8,154.9,64.47,62.56
7/20/2009,494.1,493.24,157.76,158.21,64.77,63
7/17/2009,467.88,467.92,148.58,148.95,62.53,60.91
7/16/2009,447.85,448.26,138.93,138.96,58.33,56.7
7/15/2009,448.46,449.35,139.45,139.45,57.13,55.5
7/14/2009,451.83,452.15,135.59,135.73,53.89,52.36
7/13/2009,441.75,442.55,126.56,126.89,51.72,50.09
7/10/2009,430.45,431.17,125.1,126.09,53.19,51.62
7/9/2009,418.67,419.4,126.95,126.95,53.8,52.11
7/8/2009,427.15,427.84,130.56,130.77,55.47,53.47
7/7/2009,434.41,435.59,138.95,139.16,55.45,53.77
7/6/2009,439.21,440.06,134.8,134.78,55.7,53.92
7/3/2009,451.74,452.24,151.4,151.92,59.43,57.79
7/2/2009,449.58,450.48,146.78,146.71,58.06,56.33
7/1/2009,450.17,450.14,146.14,146.51,58.84,57.43
6/30/2009,445.4,442.67,144.91,144.92,57.04,55.28
6/29/2009,447.35,449.36,150.22,150.44,61.68,60.11
6/26/2009,457.79,458.96,150.98,151.56,67.2,65.5
6/25/2009,439.77,441.36,140,140.54,66.74,66.78
6/24/2009,440.02,440.67,138.41,138.42,70.91,69.88
6/23/2009,436.96,437.94,139.25,139.47,68.07,66.42
6/22/2009,441.06,442.09,145.34,145.67,65.95,64.62
6/19/2009,442.05,442.77,142.94,143.5,68.51,67.36
6/18/2009,432.29,433.13,140.73,141.06,64.71,63.76
6/17/2009,427.85,428.91,144.08,144.71,63.66,63.23
6/16/2009,432.67,434.13,147.56,148.15,69.07,68.5
6/15/2009,430.75,432.58,146.84,147.02,67.43,67.18
6/12/2009,433.84,435.19,148.27,148.81,70.22,70.01
6/11/2009,439.41,440.55,150.12,150.5,73.14,72.76
6/10/2009,451.71,452.17,147.91,148.63,71.52,70.96
6/9/2009,447.76,448.76,145.73,146.3,72.78,72.39
6/8/2009,435.09,436.2,142.99,143.46,71.24,70.91
6/5/2009,424.31,425.56,148.88,148.43,76.3,75.71
6/4/2009,409.15,409.91,145.19,145.67,73,73.59
6/3/2009,408.94,409.85,142.54,142.94,71.37,70.34
6/2/2009,419.38,420,145.37,146.4,69.42,67.81
6/1/2009,415.61,415.71,143.3,143.63,66.57,65.94
5/29/2009,399.26,400.26,146.62,147.47,66.23,65.79
5/28/2009,394.75,391.86,146.06,144.11,65.86,64.88
5/27/2009,397.52,395.76,142.41,140.63,68.23,66.53
5/26/2009,386.96,384.96,133.65,132.05,64.53,62.99
5/25/2009,378.99,377.5,140.98,139.53,68.53,66.85
5/22/2009,381.81,379.84,140.74,139.46,68.67,66.79
5/21/2009,377.84,375.85,134.86,134.7,69.98,69.03
5/20/2009,385.36,383.17,142.54,141.87,71.4,70.34
5/19/2009,392.69,390.31,151.79,151.45,60.51,60.1
5/18/2009,437.48,430,144.55,142,60.84,59.94
5/15/2009,400.09,397.04,115.18,114.13,51.93,50.6
5/14/2009,392.38,389.61,107.47,106.6,50.81,49.39
5/13/2009,394.38,392.33,110.19,109.26,51.49,50.39
5/12/2009,399.5,397.65,111.95,111.22,52.02,50.71
5/11/2009,379.92,377.89,104.63,104.12,50.17,48.88
5/8/2009,381.84,380.14,104.31,103.85,52.2,50.92
5/7/2009,389.63,388.16,109.92,109.31,53.07,51.76
5/6/2009,394.23,392.1,107.76,107.26,51.39,50
5/5/2009,397.26,396.75,112.89,112.41,53.38,52.29
5/4/2009,408.67,407.09,105.69,105.04,50.49,49.36
4/29/2009,377.31,376.29,95.84,95.72,48.24,46.99
4/28/2009,356.59,358.05,87.22,87.58,45.47,44.35
4/27/2009,357.36,359.31,93.1,93.47,48.58,47.5
4/24/2009,360.92,362.36,86.66,86.96,50.04,49.12
4/23/2009,362.15,363.5,84.87,85.29,48.57,47.58
4/22/2009,344.29,345.15,79.83,80.22,45.81,44.98
4/21/2009,341.11,342.26,79.94,80.19,46.06,45.31
4/20/2009,347.45,348.36,85.13,85.13,48.15,47.11
4/17/2009,349.16,349.7,88.14,88.29,46.23,45.37
4/16/2009,336.94,337.58,85.24,85.24,47.24,46.61
4/15/2009,344.36,343.81,89.01,88.8,54.45,53.65
4/13/2009,353.58,352.31,83.27,83.32,47.98,47.14
4/9/2009,357.45,356.26,79.45,79.43,43.37,42.75
4/8/2009,356.15,355.41,75.67,75.66,42.93,42.23
4/6/2009,354.59,353.49,75.17,75,40.97,40.35
4/2/2009,356.42,355.04,72.48,72.37,39.84,39.1
4/1/2009,343.7,342.02,69.79,69.65,35.61,35.13
3/31/2009,330.69,329.25,66.81,66.65,35.51,35.1
3/30/2009,325.44,324.88,67.88,67.86,34.04,33.54
3/27/2009,338.15,336.74,77.15,77.16,37.28,36.75
3/26/2009,344.79,346.25,75.01,75.21,34.81,32.89
3/25/2009,335.31,336.5,73.35,73.61,31.8,30.6
3/24/2009,331.17,332.17,70.96,71.06,32.19,31.06
3/23/2009,333.15,333.39,69.5,69.55,33.03,31.7
3/20/2009,324.35,325.41,64.51,64.66,31.88,31.11
3/19/2009,324.4,325.29,67.71,67.79,33.82,33.34
3/18/2009,319.95,320.26,66.89,66.91,34.51,34
3/17/2009,317.08,317.42,64.21,64.12,33.94,33.5
3/16/2009,322.65,322.76,64.45,64.34,32.71,32.27
3/13/2009,323.39,323.49,61.98,61.95,31.76,31.17
3/12/2009,306.6,306.96,56.87,56.77,28.59,28.08
3/9/2009,299.23,299.02,52.54,52.53,26.86,26.33
3/6/2009,304.58,304.9,54.13,53.92,27.3,26.69
3/5/2009,295.42,295.21,53.94,53.88,27.34,26.81
3/4/2009,299.75,299.79,57,56.75,28.02,27.61
3/3/2009,297.44,297.08,59.11,59,27.56,26.96
3/2/2009,302.54,301.85,60.75,60.72,28.29,27.79
2/27/2009,306,305.41,65.65,65.71,29.03,28.46
2/26/2009,309,308.13,64.97,65.17,29.67,29.37
2/25/2009,303.66,303.4,68.33,68.27,27.82,26.97
2/24/2009,296.17,295.99,67.31,67.16,26.15,25.35
2/20/2009,294.29,294.14,67.36,67.2,26.46,25.68
2/19/2009,302.45,302.55,72.59,72.64,26.54,25.89
2/18/2009,295.42,295.39,74.07,74.14,26.29,25.58
2/17/2009,294.71,294.64,77.34,77.24,25.73,25.14
2/16/2009,306.45,306.56,81.69,81.62,26.65,26.1
2/13/2009,314.19,314.09,87.01,87.29,27.19,26.69
2/12/2009,314.49,314.42,84.32,84.23,26.72,26.18
2/11/2009,325.99,325.55,87.19,87.04,26.53,25.99
2/10/2009,327.42,326.85,85.69,85.45,26.95,26.38
2/9/2009,327.95,327.66,85.59,85.5,27.44,26.8
2/6/2009,321.67,321.15,81.36,81.39,26.73,26.14
2/5/2009,314.52,313.88,77.89,78.06,25.32,24.73
2/4/2009,320.25,319.95,77.58,77.46,26.07,25.59
2/3/2009,320.11,319.65,78.19,78.28,25.85,25.24
2/2/2009,318,317.77,76.8,76.92,27.01,26.51
1/30/2009,326.8,326.41,83.38,83.39,28.34,27.62
1/29/2009,327.54,325.81,82.02,81.1,30.09,28.3
1/28/2009,321.52,321.9,81.5,81.44,28.99,28.02
1/27/2009,313.24,313.14,76.09,76.05,27.73,27.23
1/23/2009,301.63,301.13,72.79,72.67,26.6,25.86
1/22/2009,308.15,307.65,75.67,75.6,26.14,25.28
1/21/2009,306.27,305.5,73.68,73.57,27.47,26.75
1/20/2009,312.52,311.81,79.38,79.22,28.45,27.95
1/19/2009,315.31,314.81,82.69,82.96,29.37,28.95
1/16/2009,317.08,316.45,84.8,84.86,30.02,29.56
1/15/2009,312.84,312.36,81.64,81.61,29.42,29.13
1/14/2009,323.92,323.19,88.23,88.22,30.5,30
1/13/2009,305.42,305,84.6,84.91,30.09,29.22
1/12/2009,287.19,287.63,87.22,87.09,30.08,29.43
1/9/2009,297.56,298.86,90.98,91.17,31.42,30.94
1/7/2009,296.33,296.65,93.72,94.03,33.76,33.28
1/6/2009,291.92,291.92,104.48,104.66,36.25,35.74
1/5/2009,294,294.33,99.55,99.76,34.85,34.25
1/2/2009,284.23,284.05,94.15,94.13,34.18,33.6
1/1/2009,288.09,288.14,93.18,93.34,33.26,32.71
12/31/2008,279.94,279.27,89.5,89.81,30.93,30.46
12/30/2008,282.2,282.65,91.94,92.27,30.41,30.01
12/29/2008,278.85,278.94,89.05,89.44,28.99,28.61
12/26/2008,278.81,279.29,83.69,83.98,30.47,30.12
12/24/2008,293.5,295.02,88.19,88.52,31.58,31.15
12/23/2008,294.83,295.33,85.35,85.8,34.66,33.62
12/22/2008,296.06,296.45,89.15,89.62,36.96,36.71
12/19/2008,297.85,297.83,94.65,95,35.54,35.51
12/18/2008,295.81,296.51,94.61,94.83,34.42,34.22
12/17/2008,284.66,285.09,86.23,86.28,32.05,31.86
12/16/2008,282.06,282.95,84.54,84.83,32.38,32.12
12/15/2008,275.84,276.36,83.75,83.92,31.18,31
12/12/2008,277.7,278.24,82.51,82.73,30.13,29.83
12/11/2008,285.44,286.25,81.41,81.34,31.62,31.39
12/10/2008,295.19,295.26,80.35,80.46,32.03,31.82
12/8/2008,290.15,290,74.21,74.36,29.55,29.3
12/5/2008,283.48,284.46,71.63,71.8,30.13,29.77
12/4/2008,299.02,299.24,73.02,73.15,29.53,29.28
12/3/2008,289.44,289.65,67.12,67.21,26.09,25.78
12/2/2008,302.9,303.26,64.91,65.05,24.83,24.57
12/1/2008,307.56,308.51,65.29,65.32,25.71,25.52
11/28/2008,310.96,309.67,70.33,70.61,27.09,26.59
11/26/2008,297.51,297.84,70.24,70.32,27.8,27.09
11/25/2008,295.11,295.16,64.13,64.32,26.59,26.09
11/24/2008,299.06,299.05,64.72,64.81,26.41,26.04
11/21/2008,297.14,296.1,67.18,66.27,26.27,25.92
11/20/2008,281.95,281.77,64.1,63.76,24.71,24.31
11/19/2008,292.04,291.66,69.21,69.48,26.23,25.78
11/18/2008,296.26,295.64,72.2,72.15,26.82,26.5
11/17/2008,309.06,309.6,77.24,77.52,27.49,27.07
11/14/2008,304.21,304.71,79.39,79.37,26.18,25.91
11/12/2008,314.48,314.17,79.48,80.02,29.37,29.25
11/11/2008,314.14,314.67,86.24,86.29,30.21,29.92
11/10/2008,335.35,334.86,93.6,93.93,33.44,33.28
11/7/2008,316.16,318.81,86.42,86.59,30.98,30.57
11/6/2008,312.06,313.21,86.67,86.83,30.87,30.76
11/5/2008,330.11,330.56,90.12,90.47,34.96,34.66
11/4/2008,334.86,335.89,91.9,92.34,38.2,37.78
11/3/2008,344.7,345.49,85.89,86.29,36.46,36.11
10/31/2008,346.13,347.19,79.87,80.16,32.91,32.98
10/29/2008,326.09,326.95,69.07,69.75,31.62,29.87
10/28/2008,320.99,321.17,67.17,67.41,29.93,29.58
10/27/2008,313.41,313.41,63.41,63.25,27.61,27.44
10/24/2008,310.79,309.74,61.97,62.29,32.1,32.01
10/23/2008,317.31,316.02,73.46,74.08,38.73,38.56
10/22/2008,324.19,326.27,79.45,79.93,45.27,44.75
10/21/2008,338.14,340.14,86.57,86.68,49.29,49.16
10/20/2008,324.55,325.11,82.59,83.1,48.28,48.32
10/17/2008,299.8,301.16,78.53,79.13,48.19,48.01
10/16/2008,316.29,317.61,83.5,84.12,49.88,49.83
10/15/2008,330.04,330.59,83.32,83.64,56.05,55.85
10/14/2008,346.89,348.41,89.52,90.11,59.34,59.18
10/13/2008,329.19,329.1,85.74,86.45,59.61,59.54
10/10/2008,304.65,306.35,73.15,73.53,57.72,57.65
10/8/2008,314.14,315.52,91.33,91.76,59.63,59.37
10/7/2008,327.29,329.23,97.78,98.52,62.74,62.34
10/6/2008,331.13,331.24,98.75,98.98,61.9,61.25
10/3/2008,348.7,350.01,101.35,101.88,65.37,64.85
10/1/2008,364.14,365.4,110.45,110.92,67.37,66.57
9/30/2008,349.76,350.84,107.22,107.79,68.15,67.38
9/29/2008,348.35,349.42,99.07,99.77,69.44,68.68
9/26/2008,362.74,364.08,112.72,113.41,73.41,72.58
9/25/2008,376.71,379.23,119.24,120.44,75.99,75.99
9/24/2008,383.02,384.38,120.49,121.12,76.99,75.89
9/23/2008,388.15,389.58,120.11,120.6,78.44,77.33
9/22/2008,408.64,409.71,126.91,127.41,81.91,81.37
9/19/2008,406.14,406.98,126.05,126.6,84.12,83.15
9/18/2008,381.81,383.69,115.91,116.48,81.44,81.05
9/17/2008,396.45,397.52,112.41,113.05,80.34,79.36
9/16/2008,394.84,395.99,119.37,119.83,78.37,77.93
9/15/2008,395.98,396.73,126.03,126.47,77.07,76.35
9/12/2008,413.83,415.36,131.57,132.33,80.82,80.35
9/11/2008,439.17,440.69,138.17,138.75,82.18,81.45
9/10/2008,441.19,442.48,141.06,141.61,82.65,82.13
9/9/2008,439.71,441.56,143.45,143.9,83.01,82.41
9/8/2008,439.9,441.85,144.75,145.23,82.48,82.04
9/5/2008,431.59,433.19,138.19,138.65,80.26,79.79
9/4/2008,448.24,449.61,144.27,144.73,81.22,80.51
9/2/2008,446.35,448.25,143.29,143.47,81.81,80.83
9/1/2008,434.42,435.58,134.12,134.66,82.1,81.61
8/29/2008,440.73,442.31,135.41,135.9,83.24,82.21
8/28/2008,424.85,427.16,126.51,127.39,79.61,79.11
8/27/2008,427.3,429.49,129.7,130.21,81.3,79.99
8/26/2008,426.4,428.74,133.66,134.09,82.92,81.63
8/25/2008,427.25,429.73,131.21,131.52,82.33,81.36
8/22/2008,424.59,427.05,129.25,129.73,80.52,79.81
8/21/2008,417.63,419.42,128.06,128.71,79.24,78.82
8/20/2008,427.61,429.13,135.92,136.35,80.54,80.24
8/19/2008,426.31,427.79,135.78,136.08,80.13,79.85
8/18/2008,428.14,429.42,133.61,133.96,79.46,79.14
8/14/2008,424.09,425.11,134.78,135.14,81.26,81.16
8/13/2008,408.7,410.1,142.72,143.03,82.37,82.08
8/12/2008,404.19,405.84,147.58,147.67,82.76,82.23
8/11/2008,420.39,422,153.75,153.97,84.84,84.29
8/8/2008,423.09,424.75,146.58,147.02,82.61,81.92
8/7/2008,432.84,434.26,142.6,142.92,83.75,83.06
8/6/2008,425.96,426.33,141.59,141.91,80.25,79.38
8/5/2008,422.41,422.95,139.66,139.81,77.32,76.48
8/4/2008,416.34,417.52,128.8,129.31,74.06,73.62
8/1/2008,412.3,413.67,129.43,129.73,72.91,72.65
7/31/2008,395.86,398.58,127.46,127.16,77.32,73.73
7/30/2008,401.17,403.5,126.96,127.56,79.12,77.87
7/29/2008,385.88,387.88,120.95,121.03,75.85,75.05
7/28/2008,386.17,388.01,131.99,132.38,81.4,81.17
7/25/2008,389.33,391.24,131.74,132.07,81.53,80.98
7/24/2008,393.33,394.55,145.14,145.68,83.13,82.13
7/23/2008,402.67,404.3,147.97,148.65,83.43,81.97
7/22/2008,396.61,397.79,132.15,132.57,77.59,76.43
7/21/2008,392.49,393.66,128.82,129.04,79.25,78.85
7/18/2008,387.48,388.56,123.33,123.53,79.83,79.11
7/17/2008,396.95,397.89,110.89,111.34,76.9,76.06
7/16/2008,388.25,389.52,104.26,104.64,73.67,73.17
7/15/2008,386.7,387.4,106.05,106.44,75.07,74.73
7/14/2008,391.23,392.21,116.35,116.56,77.52,77.09
7/11/2008,420.81,421.33,118.53,118.87,75.51,75.48
7/10/2008,453.6,454.13,123.45,123.64,76.1,76.2
7/9/2008,457.38,457.88,122.71,122.92,76.16,76.02
7/8/2008,435.45,436.11,116.83,117.08,71.58,71.55
7/7/2008,451.15,451.49,118.78,118.85,73.71,73.11
7/4/2008,440.61,440.98,118.97,119.28,75.51,75.22
7/3/2008,436.56,435.95,112.64,112.41,73.76,73.28
7/2/2008,454.54,455.02,122.47,122.64,78.97,79.05
7/1/2008,427.59,427.31,115.51,115.26,76.42,75.89
6/30/2008,432.55,431.67,123.31,123.35,78.66,78.09
6/27/2008,426.89,426.41,127.32,127.53,82.82,82.85
6/26/2008,446.27,446.6,139.51,137.76,93.52,89.99
6/25/2008,437.84,438.75,139.69,137.9,89.96,88.63
6/24/2008,448,450.06,140.18,138.52,91.44,90.91
6/23/2008,462.77,463.41,144.2,142.41,93.16,93.21
6/20/2008,458.1,458.54,145.75,144.15,93.4,93.18
6/19/2008,464.84,465.48,149.81,148.2,96.38,96.51
6/18/2008,466.76,467.52,156.99,155.23,98.84,98.95
6/17/2008,479.25,479.27,163.71,161.9,99.49,99.64
6/16/2008,478.42,478.5,159.88,158.26,99.03,99.11
6/13/2008,467.15,467.75,152.05,149.99,96.19,96.19
6/12/2008,469.94,469.39,148.7,146.85,93.94,94.14
6/11/2008,473.02,473.81,148.25,146.35,93.71,93.94
6/10/2008,463.56,463.73,146.65,144.79,94.68,95.58
6/9/2008,476.76,478.23,150.26,148.57,96.02,95.92
6/6/2008,497.34,496.99,153.59,151.76,99.43,99.66
6/5/2008,496.02,495.99,156.19,154.41,98.97,98.61
6/4/2008,468.69,469.35,151.28,149.24,100.51,100.89
6/3/2008,482.05,481.94,152.23,150.57,106.15,106.55
6/2/2008,487.99,488.91,152.43,150.95,105.15,105.71
5/30/2008,484.91,484.73,157.31,157.07,107.58,108.05
5/29/2008,471.36,470.46,159.25,159.16,111.79,108.69
5/28/2008,473.27,472.66,165.04,163.69,121.54,119.16
5/27/2008,461.86,461.92,162.59,161.58,118.35,115.79
5/26/2008,462.38,462.95,164.67,163.08,118.62,115.95
5/23/2008,450.79,451.5,172.48,170.56,121.83,119.71
5/22/2008,459.11,459.31,175.9,174.15,125.6,123.47
5/21/2008,463.09,463.4,183.05,181.98,131.57,129.7
5/20/2008,465.15,465.83,185.24,184.42,129.4,127.14
5/16/2008,463.11,463.51,188.47,187.69,128.27,126.75
5/15/2008,465.46,466.25,185.99,185.37,126.51,125.58
5/14/2008,450.1,450.79,179.3,178.85,128.27,127.35
5/13/2008,431.45,432.1,177.48,176.82,126.73,125.44
5/12/2008,439.55,440.7,176.47,175.68,127.21,129.58
5/9/2008,432.76,433.21,175.16,174.61,128.03,126.6
5/8/2008,440.69,441.14,179.32,178.49,127.96,126.73
5/7/2008,454.14,454.73,184.77,183.71,129.95,128.46
5/6/2008,447.77,445.63,186.81,185.96,130.29,128.72
5/5/2008,439.33,440.42,187.75,187.09,131.02,129.32
5/2/2008,441.2,441.79,187.52,186.2,131.57,130.27
4/30/2008,433.59,434.79,176.89,176.16,127.32,129.1
4/29/2008,432.74,432.35,181.63,180.49,122.74,121.55
4/28/2008,411.05,411.5,179.36,178.42,120.93,119.69
4/25/2008,415.76,416.09,184.36,184.38,122.78,124.34
4/24/2008,424.01,415.42,175.76,174.81,122.85,121.71
4/23/2008,411.35,407.1,173.06,173.55,121.59,122.1
4/22/2008,399.86,395.99,176.23,176.56,121.12,121.18
4/21/2008,412.83,407.73,173.12,173.41,119.8,120.09
4/17/2008,414.02,408.67,167.36,167.7,118.67,118.95
4/16/2008,398.16,392.44,163.44,163.7,117.94,118.14
4/15/2008,376.71,371.54,161.74,161.65,119.92,120.03
4/11/2008,356.95,357.5,158.14,158.03,119.33,119.39
4/10/2008,363.92,363.86,160.57,160.67,119.28,119.77
4/9/2008,370.08,370.17,167.65,167.8,120.74,121.16
4/8/2008,364.75,365.27,162.53,162.86,119.79,119.86
4/7/2008,374.41,374.04,162.19,162.53,121.03,122.63
4/4/2008,371,369.63,153,153.28,117.45,117.98
4/3/2008,380.6,380.61,157.97,157.8,120.78,122.24
4/2/2008,370.46,369.95,157.45,157.88,120.66,120.4
4/1/2008,358.16,358.48,152.23,153.03,119.91,122.28
3/31/2008,358.45,358.25,154.42,154.9,119.58,121.24
3/28/2008,380.08,380.33,167.86,167.51,124.46,124.56
3/27/2008,360.44,362.58,166.91,167.61,125.59,125.71
3/26/2008,375.39,376.69,169.39,169.89,130.54,129.93
3/25/2008,373.46,373.54,175.8,176.07,130.87,130.99
3/24/2008,342.55,342.29,161.01,160.74,127.19,127.19
3/19/2008,336.35,336.23,153.74,154.13,123.42,123.55
3/18/2008,330.01,331.49,154.28,154.35,118.66,118.69
3/17/2008,335,335.42,152.24,152.52,116.43,116.83
3/14/2008,343.81,344.6,175.94,176.22,121.78,122.02
3/13/2008,333.99,334.89,167.25,167.89,118.09,118.37
3/12/2008,347.25,348.33,176.48,176.98,123.41,123.83
3/11/2008,356.88,357.54,171.3,171.99,125.38,125.76
3/10/2008,356.99,357.38,174.71,175.07,128.96,130.9
3/7/2008,356.41,357.46,178.2,178.51,126.79,127.19
3/5/2008,368.77,369.79,192.41,192.8,134.61,135.15
3/4/2008,355.06,355.41,193.44,194.32,133.52,136.39
3/3/2008,366.46,368.31,203.81,204.01,132.03,135.06
2/29/2008,386.15,384.36,216.77,217.12,134.11,133.97
2/28/2008,399.84,399.58,221.17,220.94,136.02,135.21
2/27/2008,404.8,405.1,223.38,223.96,135.54,134.64
2/26/2008,416.41,416.67,224.15,224.08,135.16,134.51
2/25/2008,403.89,403.59,221.96,221.56,135.03,134.52
2/22/2008,395.85,395.77,219.88,219.92,132.99,133.27
2/21/2008,406.96,406.11,227.64,227.53,135.18,135.43
2/20/2008,392.08,392.02,233.04,233.09,134.84,135.1
2/19/2008,389.58,390.2,242.59,242.91,141.14,141.47
2/18/2008,389,389,241.57,241.71,140.39,140.51
2/15/2008,390.76,391.33,237.66,237.65,143.52,144.3
2/14/2008,387.39,387.84,232.32,232.83,140.51,140.75
2/13/2008,386.21,386.01,219.89,220.89,136.15,136.15
2/12/2008,384.44,385,212.7,213.2,131.24,131.07
2/11/2008,388.75,387.79,206.11,207.03,133.65,135.76
2/8/2008,387.1,388.86,214.43,215.17,135.39,137.34
2/7/2008,370.59,372.02,220.33,221.02,135.78,136.27
2/6/2008,378.73,379.19,230.57,231.47,139.74,142.73
2/5/2008,402.17,402.44,238.62,238.44,143.21,143.65
2/4/2008,410.33,411.77,242.82,243.15,148.35,149.36
2/1/2008,398,399.45,240.4,240.84,145.33,146.41
1/31/2008,374.76,377.19,229.4,230.82,134.04,134.68
1/30/2008,372.99,373.98,237.48,237.82,133.3,134.26
1/29/2008,374.5,375.65,244.77,244.95,137.13,137.62
1/28/2008,362.77,362.27,255.46,256.12,136.99,137.45
1/25/2008,380.56,379.63,253.12,253.58,136.16,136.37
1/24/2008,355,354.52,226.9,226.91,126.4,127.04
1/23/2008,355.61,356.29,231.27,232.34,126.84,127.6
1/22/2008,342.25,341.45,225.57,227.08,123.31,123.56
1/21/2008,349.34,347.25,233.57,236.02,125,126.18
1/18/2008,368.73,370.13,251.29,253.41,137.76,139.38
1/17/2008,375.75,376.9,266.42,268,142.19,143.23
1/16/2008,376.48,378.25,275.15,276.68,144.46,145.12
1/15/2008,377.84,379.46,272.02,273.74,147.93,148.93
1/14/2008,385.58,387.92,284.15,285.1,147.59,148.89
1/11/2008,397.65,399.65,287.63,288.43,147.06,147.84
1/10/2008,403.52,404.65,271.61,272.85,144.51,145.57
1/9/2008,416.51,418.2,262.16,263.69,148.88,149.6
1/8/2008,418.9,420.49,267.7,268.54,149.29,149.65
1/7/2008,413.23,414.52,271.78,272.64,151.79,152.34
1/4/2008,426.61,428.15,257.51,257.37,151.54,153.02
1/3/2008,431,432.6,247.75,248.64,153.52,153.96
1/2/2008,439.54,440.84,255.4,256.43,153.4,154.41
1/1/2008,438.73,440.23,246.75,247.24,147.95,148.71
12/31/2007,445.65,446.6,247.94,248.57,143.91,144.15
12/28/2007,448.46,449.6,245.41,245.96,141.9,142.9
12/27/2007,450.6,454.24,249.45,249.14,141.18,143.39
12/26/2007,452.65,452.61,244.42,245.9,144.95,146.01
12/24/2007,451.96,450.74,242.29,242.33,140.48,141.05
12/20/2007,424.44,423.31,232.75,232.25,136.84,136.48
12/19/2007,411.79,410.99,233.48,232.33,133.62,133.69
12/18/2007,407.2,406.88,229.65,229.09,135.8,135.87
12/17/2007,406.76,406.91,233.97,233.94,134.64,135.28
12/14/2007,413.88,415.42,243.13,243.16,143.61,143.78
12/13/2007,416.45,417.69,249.11,249.16,146.2,146.39
12/12/2007,423.41,425.1,259.83,259.18,148.06,148.5
12/11/2007,433.76,435.38,262.02,261.51,147.57,147.58
12/10/2007,435.11,436.75,253.81,253.2,145.19,145.81
12/7/2007,428.67,430.34,248.55,248,146.6,147.69
12/6/2007,410.38,412.25,239.79,240,147.42,150.57
12/5/2007,404.33,406.3,235.39,235.74,148.5,149.51
12/4/2007,405.89,407.65,230.16,230.29,142.97,143.37
12/3/2007,403.76,405.48,234.04,235.19,142.3,143.02
11/30/2007,402.84,404.34,237.59,237.1,141.76,143.09
11/29/2007,391.81,395.51,232.35,234.45,137.63,139.58
11/28/2007,394.11,392.83,225.26,224.54,137.49,137.39
11/27/2007,396.25,395.83,227.95,227.25,138.04,137.89
11/26/2007,396.01,395.89,232.74,231.7,136.76,136.11
11/23/2007,391.91,392.31,229.2,228.3,136.62,136.44
11/22/2007,385.02,385.36,228.95,227.56,132.79,132.31
11/21/2007,388.41,389.49,221.42,220.9,132.04,132.74
11/20/2007,394.77,396.76,233.14,233.29,135.87,136.68
11/19/2007,408.24,409.08,238.82,238.47,135.7,136.13
11/16/2007,409,411.5,243.64,242.58,134.57,134.63
11/15/2007,413.91,415.92,249.02,247.98,134.83,134.93
11/14/2007,427.38,428.64,255.9,253.91,136.47,136.91
11/13/2007,410.31,412.23,235.56,233.8,133.49,133.57
11/12/2007,414.04,416.1,230.86,229.74,132.16,132.31
11/9/2007,423.65,425.63,228.82,228.32,132.58,133.14
